Nº Sample,Temperatura,PWM%
1,100,255,100,51
2,100,255,100,52
3,100,255,100,54
4,100,255,100,56
5,100,255,100,57
6,100,255,100,59
7,100,255,100,61
8,100,255,100,63
9,100,255,100,64
10,100,255,100,66
11,100,255,100,68
12,100,255,100,70
13,100,232,91,71
14,100,232,91,73
15,100,232,91,75
16,100,232,91,77
17,100,232,91,79
18,100,232,91,81
19,100,232,91,83
20,100,232,91,85
21,100,232,91,86
22,100,191,75,89
23,100,191,75,91
24,100,191,75,93
25,100,191,75,98
26,100,191,75,99
27,100,191,75,101
28,100,191,75,104
29,100,191,75,105
30,100,84,33,107
31,100,84,33,110
32,100,84,33,111
33,100,84,33,113
34,100,84,33,115
35,100,84,33,117
36,100,84,33,119
37,100,84,33,121
38,100,84,33,122
39,100,0,0,124
40,100,0,0,125
41,100,0,0,126
42,100,0,0,127
43,100,0,0,128
44,100,0,0,130
45,100,0,0,131
46,100,0,0,132
47,100,0,0,133
48,100,0,0,134
49,100,0,0,134
50,100,0,0,135
51,100,0,0,135
52,100,0,0,135
53,100,0,0,135
54,100,0,0,135
55,100,0,0,135
56,100,0,0,136
57,100,0,0,135
58,100,0,0,134
59,100,0,0,134
60,100,0,0,135
61,100,0,0,135
62,100,0,0,134
63,100,0,0,134
64,100,0,0,134
65,100,0,0,133
66,100,0,0,133
67,100,0,0,133
68,100,0,0,133
69,100,0,0,132
70,100,0,0,132
71,100,0,0,132
72,100,0,0,132
73,100,0,0,132
74,100,0,0,131
75,100,0,0,131
76,100,0,0,130
77,100,0,0,130
78,100,0,0,129
79,100,0,0,129
80,100,0,0,128
81,100,0,0,128
82,100,0,0,128
83,100,0,0,128
84,100,0,0,127
85,100,0,0,127
86,100,0,0,126
87,100,0,0,126
88,100,0,0,126
89,100,0,0,125
90,100,0,0,125
91,100,0,0,124
92,100,0,0,124
93,100,0,0,124
94,100,0,0,123
95,100,0,0,122
96,100,0,0,123
97,100,0,0,122
98,100,0,0,122
99,100,0,0,122
100,100,0,0,121
101,100,0,0,121
102,100,0,0,121
103,100,0,0,121
104,100,0,0,120
105,100,0,0,120
106,100,0,0,119
107,100,0,0,119
108,100,0,0,119
109,100,0,0,118
110,100,0,0,118
111,100,0,0,118
112,100,0,0,117
113,100,0,0,117
114,100,0,0,116
115,100,0,0,116
116,100,0,0,116
117,100,0,0,115
118,100,0,0,115
119,100,0,0,115
120,100,0,0,115
121,100,0,0,114
122,100,0,0,114
123,100,0,0,114
124,100,0,0,113
125,100,0,0,113
126,100,0,0,113
127,100,0,0,112
128,100,0,0,112
129,100,0,0,112
130,100,0,0,112
131,100,0,0,111
132,100,0,0,111
133,100,0,0,110
134,100,0,0,111
135,100,0,0,110
136,100,0,0,110
137,100,0,0,110
138,100,0,0,109
139,100,0,0,109
140,100,0,0,109
141,100,0,0,109
142,100,0,0,109
143,100,0,0,108
144,100,0,0,108
145,100,0,0,108
146,100,0,0,107
147,100,0,0,107
148,100,0,0,107
149,100,0,0,107
150,100,0,0,107
151,100,0,0,106
152,100,2,1,106
153,100,2,1,106
154,100,2,1,106
155,100,2,1,106
156,100,2,1,106
157,100,2,1,106
158,100,2,1,105
159,100,2,1,106
160,100,2,1,106
161,100,0,0,105
162,100,0,0,105
163,100,0,0,105
164,100,0,0,105
165,100,0,0,105
166,100,0,0,105
167,100,0,0,104
168,100,0,0,105
169,100,0,0,105
170,100,0,0,105
171,100,0,0,105
172,100,0,0,105
173,100,0,0,105
174,100,0,0,104
175,100,0,0,105
176,100,0,0,104
177,100,0,0,105
178,100,0,0,104
179,100,0,0,104
180,100,0,0,104
181,100,0,0,104
182,100,0,0,104
183,100,0,0,104
184,100,0,0,104
185,100,0,0,104
186,100,0,0,103
187,100,7,3,103
188,100,7,3,103
189,100,7,3,103
190,100,7,3,103
191,100,7,3,104
192,100,7,3,104
193,100,7,3,103
194,100,7,3,103
195,100,0,0,103
196,100,0,0,103
197,100,0,0,103
198,100,0,0,103
199,100,0,0,102
200,100,0,0,102
201,100,0,0,103
202,100,0,0,103
203,100,0,0,103
204,100,0,0,102
205,100,0,0,102
206,100,0,0,102
207,100,0,0,102
208,100,0,0,102
209,100,0,0,102
210,100,0,0,102
211,100,0,0,102
212,100,0,0,101
213,100,12,5,102
214,100,12,5,102
215,100,12,5,102
216,100,12,5,102
217,100,12,5,102
218,100,12,5,102
219,100,12,5,102
220,100,12,5,102
221,100,12,5,102
222,100,0,0,101
223,100,0,0,101
224,100,0,0,102
225,100,0,0,102
226,100,0,0,101
227,100,0,0,102
228,100,0,0,102
229,100,0,0,102
230,100,0,0,102
231,100,0,0,102
232,100,0,0,102
233,100,0,0,102
234,100,0,0,102
235,100,0,0,102
236,100,0,0,102
237,100,0,0,102
238,100,0,0,102
239,100,0,0,102
240,100,0,0,102
241,100,0,0,102
242,100,0,0,101
243,100,0,0,101
244,100,0,0,101
245,100,0,0,102
246,100,0,0,101
247,100,0,0,101
248,100,5,2,101
249,100,5,2,101
250,100,5,2,101
251,100,5,2,101
252,100,5,2,101
253,100,5,2,101
254,100,5,2,101
255,100,5,2,101
256,100,0,0,101
257,100,0,0,100
258,100,0,0,101
259,100,0,0,101
260,100,0,0,101
261,100,0,0,101
262,100,0,0,100
263,100,0,0,101
264,100,0,0,101
265,100,0,0,101
266,100,0,0,101
267,100,0,0,100
268,100,0,0,100
269,100,0,0,101
270,100,0,0,100
271,100,0,0,100
272,100,0,0,100
273,100,0,0,100
274,100,7,3,100
275,100,7,3,100
276,100,7,3,100
277,100,7,3,100
278,100,7,3,100
279,100,7,3,100
280,100,7,3,99
281,100,7,3,99
282,100,12,5,99
283,100,12,5,99
284,100,12,5,99
285,100,12,5,99
286,100,12,5,99
287,100,12,5,99
288,100,12,5,99
289,100,12,5,100
290,100,12,5,99
291,100,12,5,100
292,100,12,5,100
293,100,12,5,100
294,100,12,5,100
295,100,12,5,100
296,100,12,5,101
297,100,12,5,101
298,100,12,5,101
299,100,12,5,102
300,100,0,0,101
301,100,0,0,102
302,100,0,0,102
303,100,0,0,102
304,100,0,0,103
305,100,0,0,103
306,100,0,0,103
307,100,0,0,104
308,100,0,0,104
309,100,0,0,104
310,100,0,0,103
